county_name,race_description,cand_name,precinct_code,cand_tot_votes
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90124,800
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90124,337
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90200,2578
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90200,883
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90201,891
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90201,155
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90202,399
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90202,60
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90204,900
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90204,287
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90206,1082
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90206,373
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90208,929
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90208,343
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90209,28
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90209,20
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90210,456
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90210,102
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90211,640
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90211,169
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90214,919
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90214,260
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90215,1348
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90215,402
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90216,1351
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90216,393
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90217,1362
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90217,419
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90218,910
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90218,220
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90220,1541
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90220,511
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90221,992
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90221,310
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90223,1296
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90223,496
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90224,850
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90224,277
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90225,870
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90225,368
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90226,299
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90226,42
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90227,1500
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90227,547
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90228,470
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90228,210
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90300,1024
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90300,227
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90301,1642
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90301,394
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90302,1211
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90302,297
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90303,1763
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90303,505
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90304,1022
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90304,244
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90306,1703
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90306,425
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90308,408
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90308,58
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90309,99
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90309,15
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90398,0
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90398,0
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90399,0
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90399,0
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90400,633
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90400,96
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90403,284
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90403,61
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90404,192
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90404,30
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90406,154
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90406,31
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90408,241
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90408,65
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90409,33
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90409,2
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90502,187
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90502,28
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90503,308
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90503,39
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90504,1690
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90504,327
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,90506,2165
CANADIAN,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,90506,518
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100001,447
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100001,284
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100002,588
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100002,251
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100007,112
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100007,448
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100011,281
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100011,156
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100014,360
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100014,128
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100015,681
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100015,246
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100017,562
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100017,210
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100019,1549
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100019,385
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100020,544
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100020,259
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100024,865
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100024,229
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100025,356
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100025,57
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100026,177
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100026,73
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100030,272
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100030,28
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100031,1247
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100031,215
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100032,226
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100032,80
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100033,408
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100033,63
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100034,694
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100034,124
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100039,316
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100039,41
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100041,782
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100041,110
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100051,196
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100051,105
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100052,422
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100052,56
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100061,399
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100061,58
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100062,672
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100062,161
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100063,869
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100063,143
CARTER,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,100071,727
CARTER,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,100071,92
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110001,512
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110001,462
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110002,955
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110002,631
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110003,802
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110003,530
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110004,691
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110004,609
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110005,133
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110005,128
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110006,312
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110006,132
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110007,64
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110007,32
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110008,205
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110008,144
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110009,518
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110009,198
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110010,850
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110010,366
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110011,254
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110011,114
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110012,598
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110012,247
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110013,364
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110013,191
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110014,512
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110014,260
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110015,740
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110015,217
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110016,222
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110016,96
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110017,201
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110017,89
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110018,184
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110018,61
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110019,417
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110019,189
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110020,511
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110020,339
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110021,240
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110021,80
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110022,163
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110022,64
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110023,172
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110023,62
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,110025,374
CHEROKEE,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,110025,215
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120101,501
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120101,119
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120104,515
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120104,76
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120105,74
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120105,120
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120106,239
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120106,47
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120207,78
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120207,26
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120208,311
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120208,78
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120209,92
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120209,57
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120210,406
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120210,48
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120211,56
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120211,29
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120214,178
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120214,99
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120215,148
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120215,61
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120316,405
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120316,154
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120318,299
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120318,45
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120319,278
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120319,33
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120320,146
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120320,18
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120321,308
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120321,49
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,120322,172
CHOCTAW,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,120322,8
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,130002,148
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,130002,10
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,130003,155
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,130003,10
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,130004,186
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,130004,15
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,130005,154
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,130005,18
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,130006,263
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,130006,11
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,130007,57
CIMARRON,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,130007,7
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,140002,225
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,140002,354
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,140003,369
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,140003,435
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,140004,1404
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,140004,512
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,140005,1550
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,140005,592
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,140006,222
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,140006,691
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,140007,1139
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,140007,306
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP | MICHAEL R. PENCE,140008,191
CLEVELAND,FOR PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON | TIM KAINE,140008,648
